run_id,run_utc,hermit_sha,reverie_sha,dirty,run_mode,lane,bucket,test_id,test_mode,backend,cell_state,outcome,deterministic,parity,output_hash,duration_ms,max_rss_kb,reason
fullcorpus,@1785876974,f80b1c09a6e8c3ed21a2a1d5ecd57edac4862de0,04a46b43930b918f6ff0f6b53644df732f908c46,false,expansion,portable,applications,applications/example-timed-progress-bar,verify,dbi,expansion,pass,1,1,d8778ce336753d09dab6c6d94699898498ccbc31d6ec6b0b7b3d4bc559745b47,5139,,
fullcorpus,@1785876974,f80b1c09a6e8c3ed21a2a1d5ecd57edac4862de0,04a46b43930b918f6ff0f6b53644df732f908c46,false,expansion,portable,applications,applications/timed-progress-bar,verify,dbi,expansion,diverge,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,6,,dbi-verify-fail-exit1
fullcorpus,@1785876974,f80b1c09a6e8c3ed21a2a1d5ecd57edac4862de0,04a46b43930b918f6ff0f6b53644df732f908c46,false,expansion,privileged,backend-parity-c,backend-parity-c/cpuid-probe,verify,dbi,expansion,pass,1,1,86ff9718c1542322ee8165258f455b9774cc88c99e37cc57f30e74283a2d83c0,116,,
fullcorpus,@1785876974,f80b1c09a6e8c3ed21a2a1d5ecd57edac4862de0,04a46b43930b918f6ff0f6b53644df732f908c46,false,expansion,portable,backend-parity-c,backend-parity-c/pid-probe,verify,dbi,expansion,pass,1,1,342cc5c394f2bfe94370f4f30493c870f7877e1dd0646dc7c41af1fc9d14838c,112,,
fullcorpus,@1785876974,f80b1c09a6e8c3ed21a2a1d5ecd57edac4862de0,04a46b43930b918f6ff0f6b53644df732f908c46,false,expansion,portable,backend-parity-c,backend-parity-c/pthread-lifecycle,verify,dbi,expansion,pass,1,1,6f916c392b593c2835823f98adada81a14b81ff8683b4045610a9a1cc0728563,140,,
fullcorpus,@1785876974,f80b1c09a6e8c3ed21a2a1d5ecd57edac4862de0,04a46b43930b918f6ff0f6b53644df732f908c46,false,expansion,portable,bin-c,bin-c/posix-timer-test,verify,dbi,expansion,pass,1,1,73bc36274f961af2a8ad43917d15a87a59ead3cb7c6f54c81db28c45d5395fa1,111,,
fullcorpus,@1785876974,f80b1c09a6e8c3ed21a2a1d5ecd57edac4862de0,04a46b43930b918f6ff0f6b53644df732f908c46,false,expansion,portable,bin-c,bin-c/robust-futex-test,verify,dbi,expansion,timeout,0,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,120005,,dbi-verify-timeout-120s
fullcorpus,@1785876974,f80b1c09a6e8c3ed21a2a1d5ecd57edac4862de0,04a46b43930b918f6ff0f6b53644df732f908c46,false,expansion,portable,c-programs,c-programs/acct-refusal-probe,verify,dbi,expansion,pass,1,1,fb9a253ff29ae72ad120fbe932651dd0471ff759f020fcad04b62895c481980f,110,,
fullcorpus,@1785876974,f80b1c09a6e8c3ed21a2a1d5ecd57edac4862de0,04a46b43930b918f6ff0f6b53644df732f908c46,false,expansion,portable,c-programs,c-programs/add-key-enosys,verify,dbi,expansion,pass,1,1,392cdd6f142e243a9db3f8bd6d60cde54e983ffe6d072bf7ea3b03cc297cbf72,112,,
fullcorpus,@1785876974,f80b1c09a6e8c3ed21a2a1d5ecd57edac4862de0,04a46b43930b918f6ff0f6b53644df732f908c46,false,expansion,portable,c-programs,c-programs/adjtimex-deterministic,verify,dbi,expansion,pass,1,1,ea6836e27a3d5c63e79076c3c5c976a785aa833022022fc0f2e5361942c6579e,112,,
